YearValue,HydroID,Rain
1991,365042,749.6813854
1992,365042,763.288859
1993,365042,801.2306903
1994,365042,1103.533514
1995,365042,827.7460475
1996,365042,709.9146683
1997,365042,715.5225461
1998,365042,889.0311339
1999,365042,1147.710318
2000,365042,1160.146643
2001,365042,1050.089258
2002,365042,982.8782607
2003,365042,818.0494429
2004,365042,725.8263533
2005,365042,595.3514955
2006,365042,950.1187648
2007,365042,831.9467554
2008,365042,992.5952395
2009,365042,857.647644
2010,365042,759.9246155
2011,365042,742.2362093
2012,365042,887.2799546
2013,365042,882.3477509
2002,364418,915.2647861
2003,364418,760.7108082
2004,364418,689.7503104
2005,364418,515.0762828
2006,364418,937.9279296
2007,364418,788.3078184
2008,364418,937.2422584
2009,364418,810.6486811
2010,364418,730.994152
2011,364418,686.8981055
2012,364418,860.407489
2013,364418,917.4311927
2014,364418,1116.470168
2015,364418,769.9177728
2016,364418,796.9270493
2017,364418,661.6382162
2018,364418,937.9455241
1990,367305,656.5643302
1991,367305,749.2769477
1992,367305,750.0750075
1993,367305,773.9818269
1994,367305,1064.214716
1995,367305,754.6372459
1996,367305,673.2283995
1997,367305,679.8096533
1998,367305,867.814496
1999,367305,1088.921315
2010,365639,800.1792401
2011,365639,734.0850364
2012,365639,902.4619161
2013,365639,947.4182852
2014,365639,1103.095285
2015,365639,827.0477703
2016,365639,859.0770077
2017,365639,689.8264397
2018,365639,985.2216749
1990,365673,640.9927696
1991,365673,740.8065902
1992,365673,726.9026677
1993,365673,769.6807364
1994,365673,1070.365851
1995,365673,773.4909192
1996,365673,678.7668164
1997,365673,677.5343171
1998,365673,856.9420879
1999,365673,1112.891738
2000,365673,1118.393093
2001,365673,1002.486166
2002,365673,934.1254717
2003,365673,770.6772712
2004,365673,694.2515968
2005,365673,557.9983483
2006,365673,906.684075
2007,365673,797.9572295
2000,366070,1136.441121
2001,366070,1017.501018
2002,366070,935.3836944
2003,366070,784.5106223
2004,366070,702.4642446
2005,366070,589.6782715
2006,366070,929.3507556
2007,366070,797.4863231
2008,366070,950.1007107
2009,366070,814.4118318
2010,366070,752.9666888
2011,366070,698.9292404
2012,366070,856.8099253
2013,366070,881.3989564
2014,366070,1043.07917
2015,366070,759.9361654
2016,366070,773.3473567
2017,366070,616.0138973
2018,366070,912.5752875
1990,366085,659.8830687
1991,366085,711.5310726
1992,366085,827.6912381
1993,366085,805.5680866
1994,366085,1087.216508
1995,366085,812.2685035
1996,366085,720.8142318
1997,366085,745.9791723
2008,366683,912.0426106
2009,366683,776.4698574
2010,366683,731.1865696
2011,366683,666.5244748
2012,366683,829.3249295
2013,366683,857.6182227
2014,366683,998.3028851
2015,366683,719.3416585
2016,366683,718.5766434
2017,366683,589.6713172
2018,366683,871.277467
1990,366751,644.5957096
1991,366751,745.3119876
1992,366751,734.2036093
1993,366751,769.8585
1994,366751,1066.07535
1995,366751,759.2668519
1996,366751,672.666855
1997,366751,676.0776678
1998,366751,859.653044
1999,366751,1099.432693
2000,366751,1105.387659
2001,366751,989.0414211
2002,366751,916.3551059
2003,366751,755.5152614
2004,366751,684.0038851
2005,366751,556.5883361
2008,365673,952.7983688
2009,365673,819.9544105
2010,365673,727.1563823
2011,365673,714.6532502
2012,365673,859.9635375
2013,365673,852.5876034
2014,365673,1055.631796
2015,365673,758.4146101
2016,365673,739.9405088
2017,365673,581.3480298
2018,365673,876.9006822
1990,365703,692.8662491
1991,365703,758.5987165
1992,365703,773.9578657
1993,365703,807.4544192
1994,365703,1104.996796
1995,365703,830.4544247
1996,365703,722.8880825
1997,365703,726.2902546
1998,365703,902.4293398
1999,365703,1141.161703
2000,365703,1155.615134
2001,365703,1041.753479
2002,365703,968.5417635
2003,365703,815.8337005
2004,365703,725.5314518
2005,365703,605.9137179
1996,366357,681.1153946
1997,366357,685.9463316
1998,366357,869.4896096
1999,366357,1102.219871
2000,366357,1110.71619
2001,366357,992.930336
2002,366357,919.0331771
2003,366357,762.2997058
2004,366357,689.3604114
2005,366357,568.8994072
2006,366357,907.6881184
2007,366357,784.6953028
2008,366357,928.5740816
2009,366357,793.7641885
2010,366357,734.7754526
2011,366357,688.1459971
2012,366357,846.7400508
2013,366357,857.559386
2014,366357,1023.059767
2015,366357,739.3168712
2016,366357,731.0262146
2017,366357,589.7130456
2018,366357,885.1750876
1990,367700,656.2627151
1991,367700,748.794441
1992,367700,754.0113403
1993,367700,771.3311633
2014,365042,1088.731628
2015,365042,785.3855458
2016,365042,810.5566903
2017,365042,632.6071004
2018,365042,949.577438
1990,367966,652.7415144
1991,367966,751.8796992
1992,367966,748.525405
1993,367966,766.3892338
1994,367966,1053.008445
1995,367966,729.9589763
1996,367966,664.2752757
1997,367966,672.3141051
1998,367966,861.4748449
1999,367966,1071.466838
2000,367966,1072.800223
2001,367966,951.8551657
2002,367966,870.4432297
2003,367966,718.6902589
2004,367966,659.9091965
2005,367966,555.8581895
2006,367966,874.9825003
2007,367966,753.5340748
2008,367966,882.5502171
2009,367966,750.3564193
2010,367966,724.1968657
2011,367966,640.2540528
2000,367305,1097.935881
2001,367305,978.6651008
2002,367305,900.6250338
2003,367305,744.8234768
2004,367305,675.9954032
2005,367305,563.5644323
2006,367305,894.5343948
2007,367305,772.5587145
2008,367305,910.3654207
2009,367305,775.4703228
2010,367305,730.0335815
2011,367305,667.4587177
2012,367305,831.0065151
2013,367305,850.7886811
2014,367305,999.8200324
2015,367305,719.7040577
2016,367305,713.9899185
2017,367305,584.4945291
2018,367305,866.566145
1990,368297,645.8279514
1991,368297,749.85003
1992,368297,746.9152401
1993,368297,758.4491232
1994,368297,1045.412729
1995,368297,711.5209472
1996,368297,652.5455803
1997,368297,664.4871488
2008,365479,987.5762903
2009,365479,873.4387283
2010,365479,787.9972262
2011,365479,746.1350206
2012,365479,899.054195
2013,365479,906.3225058
2014,365479,1087.051048
2015,365479,796.0389104
2016,365479,829.2561572
2017,365479,654.0906831
2018,365479,974.7348721
1990,368272,645.8279514
1991,368272,749.85003
1992,368272,746.9152401
1993,368272,758.4491232
1994,368272,1045.412729
1995,368272,711.5209472
1996,368272,652.5455803
1997,368272,664.4871488
1998,368272,857.6917799
1999,368272,1059.546514
2000,368272,1058.581924
2001,368272,935.5762214
2002,368272,850.6728822
2003,368272,699.8684247
2004,368272,648.7271972
2005,368272,546.8365506
1994,367700,1060.243008
1995,367700,744.4907683
1996,367700,667.9758994
1997,367700,676.1142363
1998,367700,867.9048776
1999,367700,1078.818478
2000,367700,1088.731628
2001,367700,968.2604233
2002,367700,886.6034223
2003,367700,731.9143953
2004,367700,666.1248851
2005,367700,560.6261072
2006,367700,885.1750876
2007,367700,763.288859
2008,367700,896.0734063
2009,367700,761.0350076
2010,367700,727.188109
2011,367700,651.2451808
2012,367700,819.1618336
2013,367700,846.9265037
2014,367700,980.8922196
2015,367700,704.3344744
2016,367700,701.2327672
2017,367700,581.5102985
2018,367700,853.679358
1990,367701,656.7368062
1991,367701,749.6589052
2006,366751,899.0703612
2007,366751,784.3506361
2008,366751,930.3537205
2009,366751,795.1906867
2010,366751,726.0055176
2011,366751,690.4837529
2012,366751,843.3409796
2013,366751,849.7331838
2014,366751,1031.544635
2015,366751,740.6858751
2016,366751,723.8299289
2017,366751,579.1259831
2018,366751,868.4777322
1990,366771,650.9569067
1991,366771,750.5028369
1992,366771,740.2582021
1993,366771,765.6381594
1994,366771,1054.251797
1995,366771,732.9228965
1996,366771,667.1559143
1997,366771,670.9248027
1998,366771,857.8536502
1999,366771,1075.43071
2000,366771,1072.524078
2001,366771,951.9457772
2002,366771,876.6239459
2003,366771,726.0476868
2012,367966,810.0576761
2013,367966,835.1428094
2014,367966,966.4263486
2015,367966,695.0816026
2016,367966,687.2946707
2017,367966,573.9671461
2018,367966,836.3861428
1990,367967,659.7611665
1991,367967,756.7273057
1992,367967,766.1308858
1993,367967,769.1716022
1994,367967,1058.33545
1995,367967,727.3785278
1996,367967,668.3777136
1997,367967,681.4402922
1998,367967,873.8050716
1999,367967,1071.145483
2000,367967,1077.632657
2001,367967,955.8950045
2002,367967,865.8758334
2003,367967,714.1326859
2004,367967,658.1805258
2005,367967,560.9531716
2006,367967,877.1006561
2007,367967,751.1567814
2008,367967,875.6874146
2009,367967,739.8200758
2006,365703,951.9276535
2007,365703,822.0169007
2008,365703,981.3350081
2009,365703,856.0764305
2010,365703,770.1312304
2011,365703,736.5071883
2012,365703,887.5004438
2013,365703,892.8093138
2014,365703,1078.399655
2015,365703,786.8687346
2016,365703,810.2020644
2017,365703,637.5761904
2018,365703,953.3979102
1990,365715,713.0023101
1991,365715,767.4125917
1992,365715,785.0156218
1993,365715,820.9776202
1994,365715,1115.249928
1995,365715,848.2195871
1996,365715,742.2031558
1997,365715,744.4796831
1998,365715,917.3302022
1999,365715,1149.55742
2000,365715,1162.682541
2001,365715,1046.397254
2002,365715,976.4290038
2003,365715,832.2929671
2004,365715,735.1860021
2005,365715,625.0468785
2006,365715,966.9122624
2007,365715,826.9246672
2008,365715,987.5762903
2009,365715,873.4387283
2010,365715,787.9972262
2011,365715,746.1350206
2012,365715,899.054195
2013,365715,906.3225058
2014,365715,1087.051048
2015,365715,796.0389104
2016,365715,829.2561572
2017,365715,654.0906831
2018,365715,974.7348721
1990,365716,656.1507572
1991,365716,713.0938289
1992,365716,811.5960849
1993,365716,797.8044422
1994,365716,1083.752384
1995,365716,806.2045502
1996,365716,709.864274
1997,365716,731.4539842
1998,365716,859.3280055
1999,365716,1088.589406
2000,365716,1125.467069
2001,365716,1013.089111
1992,367701,755.8007709
1993,367701,771.093256
1994,367701,1060.26549
1995,367701,742.743397
1996,367701,668.1544239
1997,367701,677.1122517
1998,367701,868.8097307
1999,367701,1078.12062
2000,367701,1087.760519
2001,367701,967.2302395
2002,367701,884.3766029
2003,367701,729.9909481
2004,367701,665.3182883
2005,367701,560.7895917
2006,367701,884.4235327
2007,367701,762.0905668
2008,367701,893.8627384
2009,367701,758.7253414
2010,367701,727.2198386
2011,367701,649.0640496
2012,367701,817.6748598
2013,367701,847.3427332
2014,367701,977.2305287
2015,367701,701.990846
2016,367701,699.1638001
2017,367701,581.4967727
2018,367701,852.2824123
2002,365716,922.7305442
2003,365716,756.4525402
2004,365716,684.6126462
2005,365716,529.99788
2006,365716,924.1973346
2007,365716,783.588522
2008,365716,940.8045761
2009,365716,789.9018942
2010,365716,726.8709659
2011,365716,678.0396518
2012,365716,825.9820927
2013,365716,891.8378995
2014,365716,1061.819108
2015,365716,767.3066004
2016,365716,766.9299793
2017,365716,617.0782579
2018,365716,878.6728525
1990,365717,658.1198831
1991,365717,711.5513242
1992,365717,821.5171779
1993,365717,803.2644668
1994,365717,1086.153712
1995,365717,810.4253112
1996,365717,716.5684968
1997,365717,740.6529596
1998,365717,858.3396278
1999,365717,1088.968747
1998,368297,857.6917799
1999,368297,1059.546514
2000,368297,1058.581924
2001,368297,935.5762214
2002,368297,850.6728822
2003,368297,699.8684247
2004,368297,648.7271972
2005,368297,546.8365506
2006,368297,861.3561191
2007,368297,740.8944077
2008,368297,862.2176237
2009,368297,726.4168761
2010,368297,715.758131
2011,368297,618.4215409
2012,368297,791.0140801
2013,368297,821.8142371
2014,368297,941.0347618
2015,368297,676.7731456
2016,368297,668.0383721
2017,368297,564.7994397
2018,368297,818.3172125
1990,368429,645.7278644
1991,368429,749.9400048
1992,368429,747.1719542
1993,368429,758.0236807
1994,368429,1044.997597
1995,368429,710.4190051
1996,368429,651.9159811
1997,368429,664.1782123
1998,368429,857.6770674
1999,368429,1058.761249
2000,368429,1057.686206
2001,368429,934.5969084
2002,368429,849.3290301
2003,368429,698.7143656
2004,368429,648.020944
2005,368429,546.6153577
2006,368429,860.6296366
2007,368429,740.0828893
2008,368429,861.0891055
2009,368429,725.1421279
2010,368429,715.5327857
2011,368429,617.1239555
2012,368429,789.9393327
2013,368429,821.1933582
2014,368429,939.4434737
2015,368429,675.4292353
2016,368429,666.8978579
2017,368429,564.5061136
2018,368429,817.4609662
1990,368430,645.8279514
1991,368430,749.85003
1992,368430,746.9152401
1993,368430,758.4491232
1994,368430,1045.412729
1995,368430,711.5209472
1996,368430,652.5455803
1997,368430,664.4871488
1998,368430,857.6917799
1999,368430,1059.546514
2000,368430,1058.581924
2001,368430,935.5762214
2002,368430,850.6728822
2003,368430,699.8684247
2004,368430,648.7271972
2005,368430,546.8365506
2006,368430,861.3561191
2007,368430,740.8944077
2008,368430,862.2176237
2009,368430,726.4168761
2010,368430,715.758131
2011,368430,618.4215409
2012,368430,791.0140801
2013,368430,821.8142371
2014,368430,941.0347618
2015,368430,676.7731456
2016,368430,668.0383721
2017,368430,564.7994397
2018,368430,818.3172125
1990,368431,655.4282568
1991,368431,754.5916904
1992,368431,760.1556799
1993,368431,765.8375199
1994,368431,1054.318489
1995,368431,722.4493924
1996,368431,663.4555418
1997,368431,676.1690964
1998,368431,868.7946343
1999,368431,1067.532079
2000,368431,1071.719467
2001,368431,949.577438
2002,368431,861.1484275
2003,368431,709.7030602
2004,368431,655.2392934
2005,368431,556.563554
2006,368431,872.2045843
2007,368431,747.9655337
2008,368431,871.5052639
2009,368431,735.6619486
2010,368431,723.6413633
2011,368431,627.2423915
2012,368431,801.6674683
2013,368431,838.5181707
2014,368431,946.6111321
2015,368431,681.5053089
2016,368431,677.0022341
2017,368431,574.7522818
2018,368431,832.5840077
1990,367829,657.5400113
1991,367829,751.6988394
1992,367829,758.4491232
1993,367829,770.5347511
1994,367829,1059.546514
1995,367829,738.2253064
1996,367829,668.1276391
1997,367829,678.0672371
1998,367829,870.0645588
1999,367829,1076.009297
2000,367829,1084.669284
2001,367829,963.7253768
2002,367829,879.0126929
2003,367829,725.4051388
2004,367829,663.2179334
2005,367829,560.7455673
2006,367829,882.2232025
2007,367829,758.8404917
2008,367829,888.6045354
2009,367829,753.2729711
2010,367829,727.188109
2011,367829,643.9150032
2012,367829,814.5179683
2013,367829,846.6110161
2014,367829,969.2552243
2015,367829,696.7572916
2016,367829,693.8373368
1990,368447,657.5486586
1991,368447,755.9950407
1992,368447,766.7418074
1993,368447,765.3334558
1994,368447,1055.654083
1995,368447,721.5215446
1996,368447,663.8695629
1997,368447,679.3662871
1998,368447,873.7287247
1999,368447,1065.053466
2000,368447,1072.432061
2001,368447,950.9861727
2002,368447,857.647644
2003,368447,706.8036923
2004,368447,652.9546197
2005,368447,558.1042315
2006,368447,871.9003941
2007,368447,745.9124
2008,368447,868.7040673
2009,368447,732.4397568
2010,368447,724.4696882
2011,368447,623.9704488
2012,368447,799.3477323
2013,368447,843.4832484
2014,368447,937.7344336
2015,368447,675.2741613
2016,368447,673.5185958
2017,367829,580.6796274
2018,367829,848.3059331
1990,367830,659.5435958
1991,367830,756.2465969
1992,367830,765.3920338
1993,367830,769.3017817
1994,367830,1058.469876
1995,367830,728.4170042
1996,367830,668.350911
1997,367830,681.1153946
1998,367830,873.4539864
1999,367830,1071.604621
2000,367830,1078.306627
2001,367830,956.6448552
2002,367830,867.1372331
2003,367830,715.2154944
2004,367830,658.6660695
2005,367830,560.9342922
2006,367830,877.5932882
2007,367830,751.8910059
2008,367830,876.9160616
2009,367830,741.1140426
2010,367830,727.1986852
2011,367830,632.431065
2012,367830,807.2458386
2013,367830,846.1095881
2014,367830,951.0585281
2015,367830,684.9033601
2016,367830,682.2771683
2017,367830,579.3742758
2018,367830,839.8985403
1990,367846,659.7611665
1991,367846,756.7273057
1992,367846,766.1308858
1993,367846,769.1716022
1994,367846,1058.33545
1995,367846,727.3785278
1996,367846,668.3777136
1997,367846,681.4402922
1998,367846,873.8050716
1999,367846,1071.145483
2000,367846,1077.632657
2001,367846,955.8950045
2002,367846,865.8758334
2003,367846,714.1326859
2004,367846,658.1805258
2005,367846,560.9531716
2006,367846,877.1006561
2007,367846,751.1567814
2008,367846,875.6874146
2009,367846,739.8200758
2010,367846,727.1986852
2011,367846,631.2174923
2012,367846,806.4776283
2017,368447,577.1139685
2018,368447,831.9190709
1990,368467,636.253738
1991,368467,744.8123818
1992,368467,736.0084788
1993,368467,747.2166181
1994,368467,1033.762689
1995,368467,692.9718792
1996,368467,639.3371353
1997,368467,651.0925333
1998,368467,845.7088732
1999,368467,1047.954393
2000,368467,1039.825309
2001,368467,914.7122315
2002,368467,832.7781479
2003,368467,683.9664583
2004,368467,637.8283221
2005,368467,535.4637652
2006,368467,846.0093738
2007,368467,728.4806807
2008,368467,845.3657052
2009,368467,710.176834
2010,368467,705.9155725
2011,368467,601.7643731
2012,368467,773.5866572
2013,368467,803.3677175
2014,368467,926.3033088
1998,365914,869.8375144
1999,365914,1098.297639
2000,365914,1138.692781
2001,365914,1030.524125
2002,365914,937.8575582
2003,365914,767.0476337
2004,365914,693.0487213
2005,365914,544.0814816
2006,365914,928.6085729
2007,365914,797.0413824
2008,365914,969.4243558
2009,365914,805.8667096
2010,365914,733.64342
2011,365914,693.8277087
2012,365914,833.0972891
2013,365914,895.3353031
2014,365914,1058.985492
2015,365914,778.9132602
2016,365914,781.9219642
2017,365914,624.6408315
2018,365914,892.0765759
2015,368467,664.0018061
2016,368467,653.8340831
2017,368467,553.4034311
2018,368467,799.2199613
2006,368272,861.3561191
2007,368272,740.8944077
2008,368272,862.2176237
2009,368272,726.4168761
2010,368272,715.758131
2011,368272,618.4215409
2012,368272,791.0140801
2013,368272,821.8142371
2014,368272,941.0347618
2015,368272,676.7731456
2016,368272,668.0383721
2017,368272,564.7994397
2018,368272,818.3172125
2013,367846,846.0523199
2014,367846,949.1268033
2015,367846,683.6484953
2016,367846,681.0504522
2017,367846,579.2333268
2018,367846,839.0106387
2010,367967,727.1986852
2011,367967,631.2174923
2012,367967,806.4776283
2013,367967,846.0523199
2014,367967,949.1268033
2015,367967,683.6484953
2016,367967,681.0504522
2017,367967,579.2333268
2018,367967,839.0106387
2000,365717,1123.469273
2001,365717,1011.654257
2002,365717,917.7342976
2003,365717,755.4125308
2004,365717,686.2005078
2005,365717,525.9116679
2006,365717,927.8847938
2007,365717,784.7199335
2008,365717,935.1562646
2009,365717,790.5263324
2010,365717,729.4371663
2011,365717,675.5204885
2012,365717,829.9306178
2013,365717,896.1858331
2014,365717,1066.962571
2015,365717,770.6772712
2016,365717,768.4504964
2017,365717,618.5133413
2018,365717,881.2280795
2004,366771,665.6105646
2005,366771,554.7850208
2006,366771,874.8447151
2007,366771,757.6790774
2008,366771,888.1625693
2009,366771,759.4744437
2010,366771,724.7112026
2011,366771,649.5446692
2012,366771,814.4516297
2013,366771,833.2916687
2014,366771,981.874595
2015,366771,707.6039116
2016,366771,694.6953066
2017,366771,571.4546951
2018,366771,835.2404657
1998,366085,857.8978072
1999,366085,1088.115601
2000,366085,1121.4031
2001,366085,1009.387302
2002,366085,913.7593889
2003,366085,754.147813
2004,366085,686.332377
2005,366085,524.3563526
2006,366085,929.488967
2007,366085,784.1046309
2008,366085,930.0076261
2009,366085,789.4155168
2010,366085,730.8552468
2011,366085,672.4316473
2012,366085,830.7165761
2013,366085,896.7805578
2014,366085,1064.940044
2015,366085,771.986166
2016,366085,767.4714884
2017,366085,616.7053135
2018,366085,879.3837279
